,fecha,dia,mes,ano,linea,estacion,afluencia
7524,13/04/2021,13,Abril,2021,Linea 2,Ermita,7673
7525,14/04/2021,14,Abril,2021,Linea 2,Ermita,7647
7526,15/04/2021,15,Abril,2021,Linea 2,Ermita,8197
7527,16/04/2021,16,Abril,2021,Linea 2,Ermita,8446
7528,17/04/2021,17,Abril,2021,Linea 2,Ermita,7327
7529,18/04/2021,18,Abril,2021,Linea 2,Ermita,3445
7530,19/04/2021,19,Abril,2021,Linea 2,Ermita,7482
7531,20/04/2021,20,Abril,2021,Linea 2,Ermita,8391
7533,22/04/2021,22,Abril,2021,Linea 2,Ermita,8853
7534,23/04/2021,23,Abril,2021,Linea 2,Ermita,8084
7535,24/04/2021,24,Abril,2021,Linea 2,Ermita,6894
7536,25/04/2021,25,Abril,2021,Linea 2,Ermita,3942
7537,26/04/2021,26,Abril,2021,Linea 2,Ermita,7707
7538,27/04/2021,27,Abril,2021,Linea 2,Ermita,7506
7539,28/04/2021,28,Abril,2021,Linea 2,Ermita,8625
7540,29/04/2021,29,Abril,2021,Linea 2,Ermita,8406
7541,30/04/2021,30,Abril,2021,Linea 2,Ermita,8786
7542,01/05/2021,1,Mayo,2021,Linea 2,Ermita,6748
7543,02/05/2021,2,Mayo,2021,Linea 2,Ermita,4026
7544,03/05/2021,3,Mayo,2021,Linea 2,Ermita,7551
7545,04/05/2021,4,Mayo,2021,Linea 2,Ermita,11784
7546,05/05/2021,5,Mayo,2021,Linea 2,Ermita,11477
7547,06/05/2021,6,Mayo,2021,Linea 2,Ermita,11813
7548,07/05/2021,7,Mayo,2021,Linea 2,Ermita,12264
7549,08/05/2021,8,Mayo,2021,Linea 2,Ermita,12588
7550,09/05/2021,9,Mayo,2021,Linea 2,Ermita,4881
7551,10/05/2021,10,Mayo,2021,Linea 2,Ermita,9211
7552,11/05/2021,11,Mayo,2021,Linea 2,Ermita,6891
7553,12/05/2021,12,Mayo,2021,Linea 2,Ermita,7915
7554,13/05/2021,13,Mayo,2021,Linea 2,Ermita,6712
7555,14/05/2021,14,Mayo,2021,Linea 2,Ermita,7284
7556,15/05/2021,15,Mayo,2021,Linea 2,Ermita,7217
7557,16/05/2021,16,Mayo,2021,Linea 2,Ermita,4538
7558,17/05/2021,17,Mayo,2021,Linea 2,Ermita,8875
7559,18/05/2021,18,Mayo,2021,Linea 2,Ermita,10881
7560,19/05/2021,19,Mayo,2021,Linea 2,Ermita,10901
7561,20/05/2021,20,Mayo,2021,Linea 2,Ermita,9617
7563,22/05/2021,22,Mayo,2021,Linea 2,Ermita,6697
7564,23/05/2021,23,Mayo,2021,Linea 2,Ermita,6604
7565,24/05/2021,24,Mayo,2021,Linea 2,Ermita,11334
7566,25/05/2021,25,Mayo,2021,Linea 2,Ermita,10292
7567,26/05/2021,26,Mayo,2021,Linea 2,Ermita,10999
7568,27/05/2021,27,Mayo,2021,Linea 2,Ermita,10524
7569,28/05/2021,28,Mayo,2021,Linea 2,Ermita,12397
7570,29/05/2021,29,Mayo,2021,Linea 2,Ermita,8743
7571,30/05/2021,30,Mayo,2021,Linea 2,Ermita,7206
7572,31/05/2021,31,Mayo,2021,Linea 2,Ermita,10972
7573,01/06/2021,1,Junio,2021,Linea 2,Ermita,10712
7574,02/06/2021,2,Junio,2021,Linea 2,Ermita,11192
7575,03/06/2021,3,Junio,2021,Linea 2,Ermita,8308
7576,04/06/2021,4,Junio,2021,Linea 2,Ermita,7133
7577,05/06/2021,5,Junio,2021,Linea 2,Ermita,8579
7578,06/06/2021,6,Junio,2021,Linea 2,Ermita,3641
7579,07/06/2021,7,Junio,2021,Linea 2,Ermita,8367
7580,08/06/2021,8,Junio,2021,Linea 2,Ermita,7033
7581,09/06/2021,9,Junio,2021,Linea 2,Ermita,7774
7583,11/06/2021,11,Junio,2021,Linea 2,Ermita,8165
7584,12/06/2021,12,Junio,2021,Linea 2,Ermita,6823
7585,13/06/2021,13,Junio,2021,Linea 2,Ermita,3325
7587,15/06/2021,15,Junio,2021,Linea 2,Ermita,11993
7588,16/06/2021,16,Junio,2021,Linea 2,Ermita,11446
7589,17/06/2021,17,Junio,2021,Linea 2,Ermita,11782
7590,18/06/2021,18,Junio,2021,Linea 2,Ermita,12431
7591,19/06/2021,19,Junio,2021,Linea 2,Ermita,9634
7592,20/06/2021,20,Junio,2021,Linea 2,Ermita,5327
7593,21/06/2021,21,Junio,2021,Linea 2,Ermita,9944
7594,22/06/2021,22,Junio,2021,Linea 2,Ermita,11011
7595,23/06/2021,23,Junio,2021,Linea 2,Ermita,10623
7596,24/06/2021,24,Junio,2021,Linea 2,Ermita,12867
7597,25/06/2021,25,Junio,2021,Linea 2,Ermita,10019
7598,26/06/2021,26,Junio,2021,Linea 2,Ermita,11093
7599,27/06/2021,27,Junio,2021,Linea 2,Ermita,3676
7600,28/06/2021,28,Junio,2021,Linea 2,Ermita,9074
7601,29/06/2021,29,Junio,2021,Linea 2,Ermita,10906
7602,30/06/2021,30,Junio,2021,Linea 2,Ermita,9079
7603,01/01/2021,1,Enero,2021,Linea 2,General Anaya,2283
7604,02/01/2021,2,Enero,2021,Linea 2,General Anaya,4719
7605,03/01/2021,3,Enero,2021,Linea 2,General Anaya,3659
7606,04/01/2021,4,Enero,2021,Linea 2,General Anaya,8001
7607,05/01/2021,5,Enero,2021,Linea 2,General Anaya,8543
7608,06/01/2021,6,Enero,2021,Linea 2,General Anaya,8336
7610,08/01/2021,8,Enero,2021,Linea 2,General Anaya,7338
7642,09/02/2021,9,Febrero,2021,Linea 2,General Anaya,5711
7645,12/02/2021,12,Febrero,2021,Linea 2,General Anaya,5524
7646,13/02/2021,13,Febrero,2021,Linea 2,General Anaya,5438
7648,15/02/2021,15,Febrero,2021,Linea 2,General Anaya,7091
7649,16/02/2021,16,Febrero,2021,Linea 2,General Anaya,6477
7650,17/02/2021,17,Febrero,2021,Linea 2,General Anaya,6961
7652,19/02/2021,19,Febrero,2021,Linea 2,General Anaya,7491
7653,20/02/2021,20,Febrero,2021,Linea 2,General Anaya,4873
7654,21/02/2021,21,Febrero,2021,Linea 2,General Anaya,3075
7655,22/02/2021,22,Febrero,2021,Linea 2,General Anaya,6163
7656,23/02/2021,23,Febrero,2021,Linea 2,General Anaya,8402
7658,25/02/2021,25,Febrero,2021,Linea 2,General Anaya,7993
7659,26/02/2021,26,Febrero,2021,Linea 2,General Anaya,8101
7660,27/02/2021,27,Febrero,2021,Linea 2,General Anaya,7285
7661,28/02/2021,28,Febrero,2021,Linea 2,General Anaya,3211
7662,01/03/2021,1,Marzo,2021,Linea 2,General Anaya,7092
7663,02/03/2021,2,Marzo,2021,Linea 2,General Anaya,7963
7664,03/03/2021,3,Marzo,2021,Linea 2,General Anaya,7381
7665,04/03/2021,4,Marzo,2021,Linea 2,General Anaya,7493
7666,05/03/2021,5,Marzo,2021,Linea 2,General Anaya,7926
7667,06/03/2021,6,Marzo,2021,Linea 2,General Anaya,6567
7668,07/03/2021,7,Marzo,2021,Linea 2,General Anaya,3682
7669,08/03/2021,8,Marzo,2021,Linea 2,General Anaya,6831
7670,09/03/2021,9,Marzo,2021,Linea 2,General Anaya,7284
7671,10/03/2021,10,Marzo,2021,Linea 2,General Anaya,6516
7672,11/03/2021,11,Marzo,2021,Linea 2,General Anaya,7185
7673,12/03/2021,12,Marzo,2021,Linea 2,General Anaya,7487
7674,13/03/2021,13,Marzo,2021,Linea 2,General Anaya,7212
7675,14/03/2021,14,Marzo,2021,Linea 2,General Anaya,5416
7676,15/03/2021,15,Marzo,2021,Linea 2,General Anaya,3854
7677,16/03/2021,16,Marzo,2021,Linea 2,General Anaya,8796
7678,17/03/2021,17,Marzo,2021,Linea 2,General Anaya,8136
7680,19/03/2021,19,Marzo,2021,Linea 2,General Anaya,9324
